Full Text Tweet;Datum und Uhrzeit
Congratulations to @MatejTonin and his team @NovaSlovenija on their swearing-in as members of the new Slovenian government. Defence, Infrastructure and Labour are key for tackling today's great challenges and securing a safe and prosperous future for our countries and regions.;13-Mar-2020 (19:55:33.000000)
Congratulations to Prime Minister @JJansaSDS on the swearing-in of his new government. I look forward to our close cooperation in strengthening our countries' excellent relations and the prospering of our regions.;13-Mar-2020 (19:54:53.000000)
"Wir wissen, dass das #COVID19 auch viele wirtschaftliche Sorgen auslöst. Deshalb werden wir als Regierung morgen ein erstes Hilfspaket präsentieren, um sicherzustellen, dass wir die Betriebe bestmöglich unterstützen &amp; Arbeitsplätze in unserem Land sichern können.";13-Mar-2020 (14:19:23.000000)
"Uns ist bewusst, dass die Schritte, die wir setzen, sehr harte Einschränkungen sind. Die Maßnahmen sind mit den Landeshauptleuten besprochen &amp; werden auch von allen Bundesländern mitgetragen. Sie sind notwendig, damit wir die Ausbreitung von #COVID19 zumindest verlangsamen.";13-Mar-2020 (13:58:30.000000)
"Es wird eine Isolation des Paznauntals (Gemeinden Ischgl, Galtür, Kappl und See) &amp; der Gemeinde St. Anton am Arlberg geben, dies gilt für 14 Tage. Österreichische Gäste &amp; Mitarbeiter müssen bleiben. Ich versichere allen Menschen vor Ort, dass ihre Versorgung sichergestellt ist.";13-Mar-2020 (13:50:26.000000)
Wir sind quer durch Österreich gefordert die Ausbreitung des #Coronavirus einzuschränken. Es gibt aber Gebiete, die besonders betroffen sind. Wir sind daher gezwungen, die sehr rasante Ausbreitung in #Tirol einzudämmen und zielgerichtet und geografisch genau gegenzusteuern.;13-Mar-2020 (13:50:26.000000)
Wir sind gezwungen Flugverbindungen mit #Spanien, #Frankreich und der #Schweiz einzustellen, da sich das #Coronavirus dort sehr schnell verbreitet. Es wird Kontrollen an der Schweizer Grenze geben, so wie es mit Italien praktiziert wird. #COVID19;13-Mar-2020 (13:48:57.000000)
Ab Montag müssen wir unser soziales Leben auf ein Minimum reduzieren. Das bedeutet auch, dass wir weitere Maßnahmen setzen müssen, die das tägliche Leben einschränken. #COVID19 https://t.co/qKn7Q1wCCA;13-Mar-2020 (13:48:16.000000)
#Österreich wird nicht auf Dauer, aber doch auf Zeit, auf Minimalbetrieb herunterfahren. Wir tun das, weil es notwendig ist, um ältere Menschen in unserem Land und besonders vulnerable Gruppen bestmöglich zu schützen. #COVID19;13-Mar-2020 (13:47:39.000000)
Es ist derzeit notwendig, dass wir alle zusammen ältere Menschen schützen. Das bedeutet für viele Menschen Einschränkungen, für andere ein Arbeiten rund um die Uhr, manchmal weit über eigene Leistungsfähigkeit hinaus. Jeder Einzelne hat hier eine Verantwortung. #COVID19 https://t.co/W5IXgfkxj5;13-Mar-2020 (13:47:21.000000)
"Ich appelliere an alle Menschen, junge &amp; ältere, die sozialen Kontakte in den nächsten Wochen zu reduzieren. Es ist im Interesse der österreichischen Gesellschaft, wenn wir alles tun, um die Ansteckung &amp; Ausbreitung von #COVID19 zu verlangsamen.";12-Mar-2020 (15:46:52.000000)
"Es gab heute Gespräche mit Vertretern der kritischen Infrastruktur. Es ist alles vorbereitet, damit sichergestellt ist, dass die Grundpfeiler unserer Republik funktionieren &amp; das Leben ordnungsgemäß fortgesetzt werden kann. Danke für diesen wichtigen Beitrag! #COVID19";12-Mar-2020 (15:46:25.000000)
Wie schon angekündigt, werden ab nächster Woche Änderungen im Schulbetrieb stattfinden. Unternehmen, die Mitarbeiter für die Betreuung ihrer Kinder freistellen, werden von der Republik mit 1/3 der Lohnkosten bis Ostern finanziell unterstützt. #COVID19;12-Mar-2020 (15:46:15.000000)
"Weitere Maßnahmen gegen die Ausbreitung von #COVID19://▶️ Aussetzung von religiösen Feiern, Messen &amp; Gottesdiensten so weit als möglich //▶️ Verschiebung der Gemeinderatswahlen in der #Steiermark &amp; in #Vorarlberg";12-Mar-2020 (15:45:51.000000)
"Wir sind gut abgestimmt mit den Sozialpartnern &amp; den 9 Landeshauptleuten in #Österreich. Das Vorgehen wird auch an Schulen &amp; Kindergärten stattfinden, wo die Länder zuständig sind. Das Ziel bleibt: Durch weniger soziale Kontakte die Ausbreitung von #COVID19 zu verlangsamen.";11-Mar-2020 (18:38:35.000000)
"Diese Maßnahmen sind schwere Eingriffe, die das schulische Leben für einige Wochen ändern, aber sie sind sinnvoll &amp; notwendig, um die ältere Generation in unserem Land bestmöglich zu schützen. #COVID19";11-Mar-2020 (18:38:34.000000)
"1. Alle Schulen ab der 9. Schulstufe werden ab 16.3. auf Distance-Learning umstellen &amp; den Präsenzbetrieb einstellen//2. Für alle Kinder bis zur 8. Schulstufe (inklusive Kindergarten) wird ab 18.3. der Betrieb umgestellt, so dass Kinder, wenn möglich, zuhause betreut werden können";11-Mar-2020 (18:38:34.000000)
"Im Bereich der Schulen gibt es ein Spannungsfeld: Wir wollen soziale Kontakte reduzieren &amp; gewisse Berufsgruppen müssen trotzdem ihrer Arbeit nachkommen können. Daher werden wir folgende Maßnahmen setzen:";11-Mar-2020 (18:38:33.000000)
Unser Ziel ist weiterhin, dass wir die Verbreitung von #COVID19 zumindest verlangsamen, durch die Reduktion der sozialen Kontakte, denn schon -25% dieser sorgen für 50% Reduktion der Ausbreitung. Wie bereits angekündigt folgen nun weitere Maßnahmen, die die Schulen betreffen.;11-Mar-2020 (18:38:33.000000)
Wir werden die Beratungen zu #COVID19 fortsetzen: //14 Uhr: Videokonferenz mit den Landeshauptleuten  //15 Uhr: Treffen mit den Sozialpartnern, um insb das Thema Schule zu besprechen //20:30 Uhr: Nationaler Sicherheitsrat //Wir werden natürlich weiterhin regelmäßig informieren.;11-Mar-2020 (12:15:24.000000)
"Wir haben restriktive Maßnahmen beschlossen, die notwendig sind, um insbesondere ältere Menschen in #Österreich zu schützen. Die Einschränkungen betreffen das tägliche Leben &amp; sind auf Zeit, um die Ausbreitung des Virus möglichst zu reduzieren bzw. zu verlangsamen. #COVID19";11-Mar-2020 (12:15:23.000000)
"Great to receive my friend PM @kmitsotakis as my first guest on an official visit since retaking office. Our bilateral relations are excellent &amp; we will further enhance our cooperation. #AUT supports #GRC in the fight against illegal migration to prevent a situation like in 2015. https://t.co/uXJJbJlRLL";10-Mar-2020 (20:54:49.000000)
"Meine Bitte: Jede &amp; jeder kann ganz leicht durch die Reduktion des sozialen Lebens &amp; der sozialen Kontakte in den kommenden Wochen einen Beitrag für die Gesellschaft &amp; besonders für gefährdete Menschen leisten! #COVID19";10-Mar-2020 (11:58:08.000000)
"Der Krankheitsverlauf ist bei jungen Menschen meist unbedenklich. Bei älteren Menschen ab 60 steigt die Gefährdung ständig. Deshalb gilt es, dass jeder einen Beitrag leisten sollte, um ältere Menschen zu schützen &amp; die Verbreitung einzudämmen! #COVID19";10-Mar-2020 (11:58:07.000000)
"Maßnahmen gegen die Ausbreitung von #COVID19://▶️ Einreisestopp von Menschen aus Italien, außer mit ärztlichem Attest //▶️ Heimholung von Österreichern in Italien wird vom BMEIA organisiert //▶️ Einschränkungen von Veranstaltungen &amp; Einstellung des Lehrbetriebs an Unis &amp; FHs";10-Mar-2020 (11:58:07.000000)
Wir wissen, dass die Zahl der Infizierten in Österreich sehr niedrig ist, aber auch, dass der Zuwachs enorm ist – nicht nur bei uns, sondern in ganz Europa. Aufgrund der aktuellen Zahlen aus Italien werden wir weitere Maßnahmen setzen. #COVID19;10-Mar-2020 (11:58:06.000000)
Als Regierung werden wir die Aktion „Nachbar in Not“ finanziell unterstützen und jede Spende, die bis Ostern gesammelt wird, verdoppeln. Wir können so gemeinsam mit allen Spendern, am treffsichersten helfen, um vor Ort bestmöglich zu unterstützen. https://t.co/WTEdwSrTDo;09-Mar-2020 (20:24:08.000000)
Es hat mich sehr gefreut, heute über 100 Vertreterinnen und Vertretern der @sooesterreich im #Bundeskanzleramt zu treffen und gemeinsam auf die großen Erfolge der Sportlerinnen und Sportler bei der letzten #Olympiade zurückzublicken. https://t.co/yvbNhMmZFT;09-Mar-2020 (13:24:17.000000)
Die Special Olympics Österreich leisten einen ganz besonderen Beitrag für unsere #Gesellschaft. Sie ermöglichen es #Sportlerinnen und #Sportlern mit körperlicher oder intellektueller Behinderung, persönliche Höchstleistungen zu erreichen. https://t.co/ffpRFhhT7R;09-Mar-2020 (13:24:16.000000)
"Wir haben uns viel vorgenommen: Schließung der Lohnschere, Kampf gegen Altersarmut &amp; besserer Schutz vor Gewalt. Mit der Erhöhung des Frauenbudgets hat unsere Bundesregierung, die erstmals mehrheitlich aus Frauen besteht, auch schon einen wichtigen Schritt gesetzt! #Weltfrauentag";08-Mar-2020 (11:27:57.000000)
Am heutigen #Weltfrauentag bedanke ich mich bei allen Frauen für ihren täglichen Einsatz in unserer Gesellschaft und sage klar: Wir müssen weiterhin in vielen Bereichen für bessere Rahmenbedingungen für Frauen und mehr Gleichberechtigung sorgen! https://t.co/yoAIntUVCY;08-Mar-2020 (11:27:57.000000)
"Vielen Dank an das medizinische Personal &amp; alle Einsatzkräfte für ihre Arbeit. Maßnahmen, die wir setzen, haben das Ziel, dass es eine Reduktion des Austauschs mit Personen aus betroffenen Gebieten gibt. Wir wollen eine weitere Ausbreitung von #COVID19 auf jeden Fall verhindern.";06-Mar-2020 (20:54:50.000000)
1. Einstellung der Direktflüge aus Krisenregionen//2. Punktuelle Gesundheitschecks an Grenzen zu Italien //3. Drittstaatsangehörige, die aus einem von einer Reisewarnung betroffenen Gebiet kommen, müssen eine ärztliche Bestätigung besitzen, dass keine Infizierung vorliegt//#COVID19;06-Mar-2020 (20:54:50.000000)
"Auch die Lage in einigen anderen Ländern hat sich verschärft, wie im Iran, in Südkorea &amp; Regionen in Norditalien. Wir haben daher in der Bundesregierung gemeinsam mit dem Einsatzstab entschieden, weitere Maßnahmen zu setzen, um die Ausbreitung von #COVID19 einzugrenzen:";06-Mar-2020 (20:54:50.000000)
"Wie zu erwarten, haben wir einen Anstieg in Österreich zu verzeichnen. Unser Ziel ist es nach wie vor eine Ausbreitung bestmöglich einzudämmen &amp; alles zu tun, um die Ausbreitung zu verlangsamen &amp; so Zeit zu gewinnen. #COVID19";06-Mar-2020 (20:54:49.000000)
"Es braucht einen europäischen Friedensplan für #Syrien. Die EU muss stärker aktiv werden &amp; es muss eine Friedenszone geschaffen werden. Eine Mission unter UN-Mandat muss Stabilität &amp; Sicherheit bieten, das haben ca 6 Millionen Binnenflüchtlinge verdient. //https://t.co/qqyY2TKEj3";06-Mar-2020 (10:59:34.000000)
"Sollte es schwerwiegendere Fälle geben, können wir das System der Kurzarbeit anbieten, mit dem wir in herausfordernden Zeiten gute Erfahrungen gemacht haben. Unser Ziel ist klar: Wir wollen Betriebe bestmöglich unterstützen &amp; Arbeitsplätze in Österreich halten.";04-Mar-2020 (09:39:14.000000)
Wir haben derzeit einzelne betroffene Betriebe. Dafür hat BM Schramböck ein Paket von 10 Millionen Euro für Kreditgarantien für Überbrückungskredite sichergestellt, auf das Unternehmen, die wegen des Coronavirus in Liquditätsschwierigkeiten geraten sind, zugreifen können.;04-Mar-2020 (09:39:14.000000)
"In #Österreich gibt es nach wie vor ein stabiles Wachstum. Wir sind auf alle Szenarien gut vorbereitet &amp; wollen ein bestmögliches Informationsangebot schaffen: Guidelines &amp; Servicehotline für Ansteckungsfälle in Unternehmen &amp; Vorbereitungen, falls sich die Situation zuspitzt.";04-Mar-2020 (09:39:14.000000)
"Wir hatten heute einen guten Austausch mit den Vertretern der Sozialpartner in #Österreich zum Thema des #COVID19 und den Folgen &amp; Auswirkungen auf den Wirtschaftsstandort &amp; Arbeitsmarkt und unsere Maßnahmen als Bundesregierung. Klar ist: Es gibt keinen Grund zur Sorge. https://t.co/1BvYOywHh7";04-Mar-2020 (09:39:13.000000)
"Neben dem Grenzschutz werden wir auch humanitär Hilfe leisten &amp; 3 Millionen Euro aus dem #AKF für die Hilfe vor Ort in Syrien zur Verfügung stellen. Syrien ist damit das Land, in dem seit Bestehen des AKF die größte Summe auf einmal für ein Land ausgeschüttet wird.";03-Mar-2020 (10:41:15.000000)
"Die Menschen an der griechischen Grenze werden von Präsident Erdogan als Spielball, Waffe &amp; Druckmittel verwendet. Das ist menschlich unwürdig &amp; ein Angriff der Türkei auf die EU. Es braucht ein gemeinsames Vorgehen &amp; den Schutz der Außengrenzen, damit sich 2015 nicht wiederholt!";03-Mar-2020 (10:41:15.000000)
Wir erleben eine massive Zuspitzung des Zustroms von Migranten an der türkisch-griechischen Grenze. Diesen Ansturm gibt es gezielt an der Grenze zu Griechenland, aber nicht an der zu Bulgarien. Das zeigt klar, dass dieser organisiert stattfindet. https://t.co/RY3QHzI4nh;03-Mar-2020 (10:41:14.000000)
"Sincere congratulations to Prime Minister @netanyahu on his clear election victory! I am looking forward to continuing to work together with you in order to further strengthen our excellent bilateral relations and fight anti-Semitism &amp; anti-Zionism. #Israel #Austria";03-Mar-2020 (10:12:33.000000)
"Mit @Gernot_Bluemel  hat die @oevpwien einen Landesparteiobmann &amp; Spitzenkandidaten, der für die Veränderung &amp; für eine Chance auf neue Politik in Wien steht. Herzliche Gratulation zur Wiederwahl &amp; alles Gute für die kommenden Wochen und Monaten! https://t.co/JLfOr12lKw";29-Feb-2020 (13:09:41.000000)
#Österreich ist auch bereit, die Länder an der Außengrenze mit zusätzlichen Polizisten zu unterstützen, wie Innenminister @karlnehammer bereits gestern betont hat. Wenn der Schutz der EU-Außengrenze nicht gelingen sollte, dann wird Österreich seine Grenzen schützen.;29-Feb-2020 (11:52:51.000000)
Eine Situation wie 2015 darf sich keinesfalls wiederholen. Unser Ziel muss es sein, die EU-Außengrenzen  ordentlich zu schützen, illegale Migranten dort zu stoppen und nicht weiterzuwinken. //https://t.co/57rvhapq8Y;29-Feb-2020 (11:49:41.000000)
"Für eine konsequente Bekämpfung &amp; einheitliches Handeln hat der Gesundheitsminister einen Erlass vorbereitet, durch den bisherige Empfehlungen zu verbindlichen Vorgaben werden. #COVID2019";27-Feb-2020 (17:53:50.000000)
"In Zusammenarbeit mit den Ländern &amp; dem Gesundheitsministerium werden die Kapazitäten für Testungen bestmöglich gesteigert. Jede &amp; jeder in #Österreich kann einen Beitrag leisten, um die Ausbreitung einzudämmen: https://t.co/oyQwc1ysW6";27-Feb-2020 (17:53:50.000000)
"In #Österreich gibt es fünf bestätigte Fälle an Corona-Infizierten – drei in Wien &amp; zwei in Tirol. Unser Ziel ist es, gemeinsam mit den Ländern einheitlich zu agieren, um die Ausbreitung so weit wie möglich einzudämmen. Dafür tagt im Innenministerium permanent ein Einsatzstab. https://t.co/42ocrHK4g2";27-Feb-2020 (17:53:47.000000)
Wir werden auch weiterhin eng abgestimmt mit #Italien und #Deutschland zusammenarbeiten, die Warnketten noch enger knüpfen und alle notwendigen Maßnahmen zum größtmöglichen Schutz der Bevölkerung treffen. #COVID19;26-Feb-2020 (17:29:34.000000)
Ich habe heute mit Ministerpräsident @GiuseppeConteIT und Bundeskanzlerin Angela #Merkel über die aktuelle Situation in Bezug auf das Coronavirus gesprochen. https://t.co/3UVDyUf0gQ;26-Feb-2020 (17:29:33.000000)
"Je besser es uns gelingt, die Ausbreitung des #Coronavirus einzudämmen &amp; zu verhindern, desto besser ist dies für die Sicherheit unserer Bevölkerung. Wichtig ist, die Vorbereitung für alle Szenarien zu treffen, sodass entsprechende Kapazitäten vorhanden sind.";26-Feb-2020 (11:27:11.000000)
"Unser Ziel ist es, die österreichische Bevölkerung zu schützen. Meine Bitten, damit jede &amp; jeder in #Österreich einen Beitrag zur Vorsorge leisten kann: https://t.co/vccxAqhBbi";26-Feb-2020 (11:24:59.000000)
"Wir haben mittlerweile in #Österreich Verdachtsfälle zum #Coronavirus und haben heute die weitere Vorgangsweise im Einsatzstab besprochen. Sobald es weitere Verdachtsfälle gibt, werden wir konsequent &amp; schnell reagieren, um die Ausbreitung einzudämmen. https://t.co/oz30OaWKRo";26-Feb-2020 (11:23:26.000000)
"It was good to see @BorisJohnson  again in #London today. We discussed our bilateral relations, #BREXIT and next steps with a view to a comprehensive free trade agreement between the #EU &amp; the #UK. https://t.co/raAU2JJauT";25-Feb-2020 (19:30:40.000000)
